label,controller,delay_frames,ego_speed_kmh,mu,trigger_d,dart_speed_kmh,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed,comp_source,comp_L_frames
proposed,proposed,0,60.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5804397157617378,53.002357827449174,6.997642172550825,8.3385,0.0,3.821282385916836,4.996850708416284,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,8760043,,0
proposed,proposed,0,60.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.9409190833451215,48.93927517079479,11.060724829205212,8.3385,0.0,3.8329056144586673,8.58376355436793,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,8760044,,0
proposed,proposed,0,60.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8714700832851422,23.370021167833713,36.62997883216629,3.924000000000021,0.0,4.306114914048388,9.08691488075759,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,8760045,,0
proposed,proposed,0,60.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1320381085174582,38.97169480588015,21.028305194119852,3.924000000000021,0.0,3.835043978003629,6.958661100171404,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,8760046,,0
proposed,proposed,0,60.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450180316163522,43.5424292271081,16.4575707728919,3.924000000000021,0.0,3.8264777487467945,5.434038122471865,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,8760047,,0
proposed,proposed,0,60.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.7309820417473594,45.117463337036234,14.882536662963764,3.924000000000003,0.0,3.842477448719962,4.564112807088881,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,8760048,,0
proposed,proposed,0,60.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.9655379048670716,45.622667065866615,14.377332934133383,3.924000000000003,0.0,3.8292173463962382,4.029359424110933,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,8760049,,0
proposed_enhanced,proposed_enhanced,0,20.0,0.85,20.0,20.0,True,,0.21530107777467,10.885593445560641,0.50221593900524,20.0,0.0,8.3385,2.5582046508789062,3.889392908801973,5.462576504708151,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930000,,0
proposed_enhanced,proposed_enhanced,0,20.0,0.85,25.0,20.0,True,,0.2162533646684044,10.888755969504496,0.5028584719653698,20.0,0.0,8.3385,2.557849884033203,3.8903366072683605,5.460013796355304,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930001,,0
proposed_enhanced,proposed_enhanced,0,20.0,0.85,30.0,20.0,True,,0.2152972418935457,10.885593445560641,0.50221593900524,20.0,0.0,8.3385,2.5582046508789062,3.8893890729190055,5.462576504708151,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930002,,0
proposed_enhanced,proposed_enhanced,0,20.0,0.85,35.0,20.0,True,,0.2162533646684044,10.888755969504496,0.5028584719653698,20.0,0.0,8.3385,2.557849884033203,3.8903366072683605,5.460013796355304,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930003,,0
proposed_enhanced,proposed_enhanced,0,20.0,0.85,40.0,20.0,True,,0.21530103643251586,10.885593445560641,0.5022159368769763,20.0,0.0,8.3385,2.5582046508789062,3.889392867454668,5.46257652108908,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930004,,0
proposed_enhanced,proposed_enhanced,0,20.0,0.4,20.0,20.0,True,,0.22617499072165792,3.3241366557309386,1.1546205321726486,20.0,0.0,3.924000000000003,6.129234313964844,3.900479178019479,2.383266193579067,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930005,,0
proposed_enhanced,proposed_enhanced,0,20.0,0.4,25.0,20.0,True,,0.22589060622131774,3.3242103630855198,1.1541059223554937,20.0,0.0,3.924000000000003,6.128807067871094,3.900194793519139,2.3833850196249022,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930006,,0
proposed_enhanced,proposed_enhanced,0,20.0,0.4,30.0,20.0,True,,0.22617499072165792,3.3241366557309386,1.1546205321726486,20.0,0.0,3.924000000000003,6.129234313964844,3.900479178019479,2.383266193579067,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930007,,0
proposed_enhanced,proposed_enhanced,0,20.0,0.4,35.0,20.0,True,,0.22589060622131774,3.3242103630855198,1.1541059223554937,20.0,0.0,3.924000000000003,6.128807067871094,3.900194793519139,2.3833850196249022,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930008,,0
proposed_enhanced,proposed_enhanced,0,20.0,0.4,40.0,20.0,True,,0.22617878446938056,3.3241366557309386,1.1546212236387472,20.0,0.0,3.924000000000003,6.129234313964844,3.9004829717672016,2.383264764580292,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930009,,0
proposed_enhanced,proposed_enhanced,0,30.0,0.85,20.0,20.0,True,,0.4482490142761577,8.775172920364815,0.5363649016095646,30.0,0.0,8.3385,4.346763610839844,4.122553201573979,6.9185551592001575,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930010,,0
proposed_enhanced,proposed_enhanced,0,30.0,0.85,25.0,20.0,True,,0.3702462741230823,9.063808936728469,0.7784635386846538,30.0,0.0,8.3385,6.079704284667969,4.044443867631996,5.305284457571184,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930011,,0
proposed_enhanced,proposed_enhanced,0,30.0,0.85,30.0,20.0,True,,0.3699232719256562,9.062061467275186,0.7792487672891447,30.0,0.0,8.3385,6.080097198486328,4.044067435680054,5.305347869072875,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930012,,0
proposed_enhanced,proposed_enhanced,0,30.0,0.85,35.0,20.0,True,,0.37025006969740293,9.063808936728469,0.7784639980820746,30.0,0.0,8.3385,6.079704284667969,4.044447663205551,5.305281323157405,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930013,,0
proposed_enhanced,proposed_enhanced,0,30.0,0.85,40.0,20.0,True,,0.3696295429650345,0.0,0.7799117602727715,30.0,0.0,8.3385,6.079586029052734,4.043712965189612,5.3051037765804665,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930014,,0
proposed_enhanced,proposed_enhanced,0,30.0,0.4,20.0,20.0,True,,0.37153674755455146,4.2007117416867015,1.4363360481667833,30.0,0.0,3.924000000000003,12.284683227539062,4.0458409348523725,2.43371517620615,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930015,,0
proposed_enhanced,proposed_enhanced,0,30.0,0.4,25.0,20.0,True,,1.0073055749161766,4.0639557092327,1.1524483666416514,30.0,0.0,3.924000000000003,9.165351867675781,4.6814649237391235,3.3316693273856473,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930016,,0
proposed_enhanced,proposed_enhanced,0,30.0,0.4,30.0,20.0,True,,0.6356304906936039,3.50557374243105,1.67619741471883,30.0,0.0,3.924000000000003,13.675102233886719,4.309934677991425,2.387381215483162,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930017,,0
proposed_enhanced,proposed_enhanced,0,30.0,0.4,35.0,20.0,True,,0.6357928535057873,3.5057601968077434,1.7290123609883672,30.0,0.0,3.924000000000003,13.67474365234375,4.310097040803608,2.3901463996959005,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930018,,0
proposed_enhanced,proposed_enhanced,0,30.0,0.4,40.0,20.0,True,,0.6356380848822489,3.50557374243105,1.7308080242482524,30.0,0.0,3.924000000000003,13.675102233886719,4.30994227218007,2.390125282715792,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930019,,0
proposed_enhanced,proposed_enhanced,0,40.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.1501102073874885,20.694892677663113,19.305107322336887,8.338499999999982,0.0,3.8819999398502856,33.28535665424344,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930020,,0
proposed_enhanced,proposed_enhanced,0,40.0,0.85,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,8.62440697473196,0.6149612830747088,39.399104871108065,0.6008951288919321,8.3385,0.0,3.8158108518826235,8.417455933979024,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930021,,0
proposed_enhanced,proposed_enhanced,0,40.0,0.85,30.0,20.0,True,,0.4810580141458134,7.464815042622891,1.0491368030451966,40.0,0.0,8.3385,11.604576110839844,4.155362201443634,5.008331380756813,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930022,,0
proposed_enhanced,proposed_enhanced,0,40.0,0.85,35.0,20.0,True,,0.4823449403429292,7.464558147678174,1.0933288826888092,40.0,0.0,8.3385,11.604576110839844,4.15664912764075,5.042133668901332,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930023,,0
proposed_enhanced,proposed_enhanced,0,40.0,0.85,40.0,20.0,True,,0.4810617902742651,7.464815042622891,1.0934367949226678,40.0,0.0,8.3385,11.604576110839844,4.155365977572086,5.042284615387712,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930024,,0
proposed_enhanced,proposed_enhanced,0,40.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.2505893656561895,33.2509324023686,6.749067597631403,3.924000000000003,0.0,3.8195473694503264,3.961428079871577,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930025,,0
proposed_enhanced,proposed_enhanced,0,40.0,0.4,25.0,20.0,True,,0.959654028780565,4.035941230617559,1.6838269796147827,40.0,0.0,3.924000000000003,18.301773071289062,4.633958216078386,2.9670315408161603,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930026,,0
proposed_enhanced,proposed_enhanced,0,40.0,0.4,30.0,20.0,True,,1.068782799805252,4.002095125831429,2.0880054026910475,40.0,0.0,3.924000000000003,23.160781860351562,4.743086987103073,2.4097439560587066,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930027,,0
proposed_enhanced,proposed_enhanced,0,40.0,0.4,35.0,20.0,True,,1.4947955446336891,4.06738792333732,1.5397127114380706,40.0,0.0,3.924000000000003,16.109716415405273,5.169084438389189,3.4490762113198645,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930028,,0
proposed_enhanced,proposed_enhanced,0,40.0,0.4,40.0,20.0,True,,1.3344178746672473,4.036013133195462,1.9882779080849502,40.0,0.0,3.924000000000003,21.239639282226562,5.008722061965068,2.692462526255323,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930029,,0
proposed_enhanced,proposed_enhanced,0,50.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,9.179577207985744,1.0283507624270962,45.69731151052262,4.302688489477385,8.3385,0.0,3.8129846952657265,6.251445427884491,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930030,,0
proposed_enhanced,proposed_enhanced,0,50.0,0.85,25.0,20.0,True,,0.45046258479036094,8.259250118162122,1.2728104921688268,50.0,0.0,8.338500000000018,17.28561782836914,4.124538065949098,5.040610907566165,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930031,,0
proposed_enhanced,proposed_enhanced,0,50.0,0.85,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.613945021705189,38.19292828846796,11.807071711532037,8.338500000000018,0.0,3.8331226666580007,10.750528962788541,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930032,,0
proposed_enhanced,proposed_enhanced,0,50.0,0.85,35.0,20.0,True,,1.282818156992799,9.046357090180177,1.0049640659373305,50.0,0.0,8.338500000000018,13.001171112060547,4.95712234429062,6.639201261619354,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930033,,0
proposed_enhanced,proposed_enhanced,0,50.0,0.85,40.0,20.0,True,,0.8168186771658936,7.887537014781814,1.305084581052742,50.0,0.0,8.338500000000018,17.609844207763672,4.490871909313803,5.16126828009213,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930034,,0
proposed_enhanced,proposed_enhanced,0,50.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283095496803998,30.89710919269787,19.10289080730213,3.9239999999999853,0.0,3.931804011362903,6.252550149773482,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930035,,0
proposed_enhanced,proposed_enhanced,0,50.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3758346436684956,38.277805660868836,11.722194339131166,3.924000000000003,0.0,3.8306275281397872,4.67320867168864,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930036,,0
proposed_enhanced,proposed_enhanced,0,50.0,0.4,30.0,20.0,True,,0.17951965028795547,4.043905941500906,1.693193044708282,50.0,0.0,3.924000000000003,23.768539428710938,3.8538238375857765,3.810387753672799,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930037,,0
proposed_enhanced,proposed_enhanced,0,50.0,0.4,35.0,20.0,True,,2.0889202753311755,3.9921376942202413,2.0676783353048585,50.0,0.0,3.924000000000003,27.380136489868164,5.763090991476515,3.138659343808589,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930038,,0
proposed_enhanced,proposed_enhanced,0,50.0,0.4,40.0,20.0,True,,2.0421813354331375,4.0181403790707355,2.4010143280389222,50.0,0.0,3.924000000000003,32.258137702941895,5.716485522730959,2.716103077871017,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930039,,0
proposed_enhanced,proposed_enhanced,0,60.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715222210920067,44.84740935167251,15.152590648327486,8.3385,0.0,3.8926817520277406,9.086393451542861,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930040,,0
proposed_enhanced,proposed_enhanced,0,60.0,0.85,25.0,20.0,True,,0.5394924928235163,8.499512357079121,1.1321023594448238,60.0,0.0,8.3385,17.8830509185791,4.213796680121337,6.9582527156196,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930041,,0
proposed_enhanced,proposed_enhanced,0,60.0,0.85,30.0,20.0,True,,0.9979126955137918,0.0,1.4501207593326755,60.0,0.0,8.3385,23.221843719482422,4.672041619989941,5.434287877588101,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930042,,0
proposed_enhanced,proposed_enhanced,0,60.0,0.85,35.0,20.0,True,,1.037472034860916,8.210602880240085,1.5297888343786956,60.0,0.0,8.3385,24.8402042388916,4.71160087264355,5.160787367370734,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,original,17930043,,0
proposed_enhanced,proposed_enhanced,0,60.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,8.76915442590436,0.9409190833451215,57.005421690817684,2.994578309182313,8.3385,0.0,3.812551458609789,8.58376355436793,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930044,,0
proposed_enhanced,proposed_enhanced,0,60.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715254526935651,23.42066973115253,36.57933026884747,3.924000000000021,0.0,4.306487111253795,9.086313642403866,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930045,,0
proposed_enhanced,proposed_enhanced,0,60.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1320984504324096,38.97266202140629,21.027337978593703,3.924000000000021,0.0,3.8361552806586485,6.958298042137608,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930046,,0
proposed_enhanced,proposed_enhanced,0,60.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450180316163522,43.5424292271081,16.4575707728919,3.924000000000021,0.0,3.8264777487467945,5.434038122471865,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930047,,0
proposed_enhanced,proposed_enhanced,0,60.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.7309820417473594,47.550827681529086,12.449172318470913,3.924000000000021,0.0,3.8217315018061844,4.564112807088881,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930048,,0
proposed_enhanced,proposed_enhanced,0,60.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,4.065042883689418,2.016186606957437,56.80056542842427,3.1994345715757304,3.924000000000021,0.0,3.814060065192188,3.9298737880746435,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,original,17930049,,0
